"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"32099","Closed","31666","","Kids Connections Developmental Therapy Center","Licensing Monthly","1406.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1406.00","12/10/2025 12:33 pm","Licensing Monthly","Kids Connections Developmental Therapy Center","0.00","Main - Simi Valley","E-Mail","Avatax","Kids","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","1406.00","0.00","False","Due Upon Receipt","False","","","",""
"31954","Closed","31539","","Kishigo - Bunzl","Monthly Managed Services - Contract #BZ16","6485.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","6485.00","12/23/2025 1:57 pm","Managed Services","Bunzl","0.00","Main","E-Mail","Avatax","Kishigo","12/31/2025 12:00 am","Monthly Billing for December","0.00","0.00","6464.80","20.20","False","Net 30 days","False","false","","","false"
"31959","Closed","31544","","Local Roofs","Monthly Managed Services","3576.61","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","3576.61","12/18/2025 9:19 am","Managed Services","Local Roofs","0.00","Main","E-Mail","Avatax","localroofs","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","3574.80","1.81","False","Due Upon Receipt","False","false","","","false"
"32105","Closed","31672","","Local Roofs","Licensing Monthly ","864.43","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","864.43","12/18/2025 9:19 am","Licensing Monthly","Local Roofs","0.00","Main","E-Mail","Avatax","localroofs","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","818.40","46.03","False","Due Upon Receipt","False","false","","","false"
"32180","Closed","31747","","Lone Star Revenue Cycle Management LLC","Licensing Monthly ","58.21","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","58.21","12/02/2025 4:52 am","Licensing Monthly","Lone Star Revenue Cycle Management LLC","0.00","Main","E-Mail","Avatax","Lone Star Revenue Cycle Management LLC","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","54.60","3.61","False","Due Upon Receipt","False","","","",""
"31949","Closed","31534","","MCR Safety - Bunzl","Monthly Managed Services - Contract #BZ13","19200.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","19200.00","12/23/2025 1:56 pm","Managed Services","Bunzl","0.00","Main","E-Mail","Avatax","MCR Safety","12/31/2025 12:00 am","Monthly Billing for December","0.00","0.00","19200.00","0.00","False","Net 30 days","False","false","","","false"
"31953","Closed","31538","","MCR Safety - Bunzl","Monthly Managed Services - Contract #BZ13","9322.29","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","9322.29","12/11/2025 10:40 am","Managed Services","Tingley Rubber - Bunzl","0.00","Accounting","E-Mail","Avatax","MCR Safety","12/31/2025 12:00 am","Monthly Billing for December","0.00","0.00","9322.29","0.00","False","Net 30 days","False","false","","","false"
"32134","Closed","31701","","MCR Safety - Bunzl","Licensing Monthly - Contract #BZ13","190.97","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","190.97","01/02/2026 10:32 am","Licensing Monthly","MCR Safety - Bunzl","0.00","Main","E-Mail","Avatax","MCR Safety","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","174.00","16.97","False","Due Upon Receipt","False","false","","","false"
"31976","Closed","31561","","Millworks Etc","Monthly Managed Services","1330.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1330.00","12/02/2025 9:10 am","Managed Services","Millworks Etc","0.00","Main","E-Mail","Avatax","Milworks Etc","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","1330.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32109","Closed","31676","","Millworks Etc","Licensing Monthly","702.66","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","702.66","12/18/2025 9:27 am","Licensing Monthly","Millworks Etc","0.00","Main","E-Mail","Avatax","Milworks Etc","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","702.66","0.00","False","Due Upon Receipt","False","false","","","false"
"32210","Closed","31777","","Mission Management Services, LLC","Licensing Monthly ","13.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","13.00","12/02/2025 4:52 am","Licensing Monthly","Mission Management Services, LLC","0.00","Main","E-Mail","Avatax","Mission Management Services, LLC","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","13.00","0.00","False","Due Upon Receipt","False","","","",""
"32000","Closed","31585","","Monzon Dental","Monthly Managed Services","394.14","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","394.14","11/28/2025 2:52 pm","Managed Services","Monzon Dental","0.00","New Main","E-Mail","Avatax","monzon","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","388.12","6.02","False","Due Upon Receipt","False","false","","","false"
"32127","Closed","31694","","Morgan Samuels Company","Licensing Monthly","294.13","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","294.13","12/02/2025 9:40 am","Licensing Monthly","Morgan Samuels Company","0.00","Main","E-Mail","Avatax","Morgan Samuels Company","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","268.00","26.13","False","Due Upon Receipt","False","false","","","false"
"32143","Closed","31710","","National ABA Service Quality Network","Licensing Monthly ","140.22","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","140.22","12/02/2025 4:47 am","Licensing Monthly","National ABA Service Quality Network","0.00","Main","E-Mail","Avatax","National ABA Service Quality Network","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","131.50","8.72","False","Due Upon Receipt","False","","","",""
"32012","Closed","31597","","Notes for Notes","Monthly Managed Services","0.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","0.00","11/07/2025 11:39 am","Managed Services","Notes for Notes","0.00","Main","E-Mail","Avatax","Notes for Notes","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","0.00","0.00","False","Due Upon Receipt","False","","","",""
"31987","Closed","31572","","Organic Certifiers","Monthly Managed Services","672.75","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","672.75","12/01/2025 4:44 pm","Managed Services","Organic Certifiers","0.00","Main","E-Mail","Avatax","Organic Certifiers","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","670.50","2.25","False","Due Upon Receipt","False","","","",""
"31977","Closed","31562","","P&D Electric Inc","Monthly Managed Services","1245.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1245.00","12/01/2025 4:44 pm","Managed Services","P&D Electric Inc","0.00","Main","E-Mail","Avatax","P&D Electric Inc","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","1245.00","0.00","False","Due Upon Receipt","False","","","",""
"32120","Closed","31687","","P&D Electric Inc","Licensing Monthly ","427.71","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","427.71","12/02/2025 4:47 am","Licensing Monthly","P&D Electric Inc","0.00","Main","E-Mail","Avatax","P&D Electric Inc","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","427.71","0.00","False","Due Upon Receipt","False","","","",""
"31971","Closed","31556","","Pacific Blue Engineering","Monthly Managed Services","1615.00","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1615.00","11/21/2025 10:28 am","Managed Services","Pacific Blue Engineering","0.00","Main","E-Mail","Avatax","Pacific Blue Engineering","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","1615.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32096","Closed","31663","","Pacific Blue Engineering","Licensing Monthly ","1575.24","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1575.24","01/09/2026 8:59 am","Licensing Monthly","Pacific Blue Engineering","0.00","Main","E-Mail","Avatax","Pacific Blue Engineering","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","1575.24","0.00","False","Due Upon Receipt","False","false","","","false"
"32145","Closed","31712","","Patrick Daniel Law","Licensing Monthly","131.64","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","131.64","12/02/2025 4:47 am","Licensing Monthly","Patrick Daniel Law","0.00","Main","E-Mail","Avatax","Patrick Daniel Law","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","123.50","8.14","False","Due Upon Receipt","False","","","",""
"32167","Closed","31734","","PDM Specialists","Licensing Monthly ","85.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","85.00","12/02/2025 4:53 am","Licensing Monthly","PDM Specialists","0.00","Main","E-Mail","Avatax","PDM Specialists","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","85.00","0.00","False","Due Upon Receipt","False","","","",""
"32196","Closed","31763","","Peer Coach Academy","Licensing Monthly ","37.50","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","37.50","12/03/2025 10:11 am","Licensing Monthly","Peer Coach Academy","0.00","Main","E-Mail","Avatax","Peer Coach Academy","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","37.50","0.00","False","Due Upon Receipt","False","false","","","false"
"31992","Closed","31577","","Pelage Pharmaceuticals","Monthly Managed Services","595.00","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","595.00","11/28/2025 2:44 pm","Managed Services","Pelage Pharmaceuticals","0.00","Main","E-Mail","Avatax","Pelage Pharmaceuticals","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","595.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32130","Closed","31697","","Pelage Pharmaceuticals","Licensing Monthly","252.89","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Sales","","N","EWolf","0.00","0.00","252.89","12/09/2025 9:47 am","Licensing Monthly","Pelage Pharmaceuticals","0.00","Main","E-Mail","Avatax","Pelage Pharmaceuticals","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","252.89","0.00","False","Due Upon Receipt","False","false","","","false"
"32005","Closed","31590","","Performance Glass 805, Inc.","Monthly Managed Services","251.14","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","251.14","12/01/2025 4:45 pm","Managed Services","Performance Glass 805, Inc.","0.00","Main","E-Mail","Avatax","Performance Glass","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","246.85","4.29","False","Due Upon Receipt","False","","","",""
"31985","Closed","31570","","Ransom Seed Laboratory","Monthly Managed Services","774.88","12/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","774.88","12/01/2025 4:44 pm","Managed Services","Ransom Seed Laboratory","0.00","Shipping","E-Mail","Avatax","Ransom","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","769.56","5.32","False","Due Upon Receipt","False","","","",""
"32177","Closed","31744","","Ransom Seed Laboratory","Licensing Monthly","59.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","59.00","12/02/2025 4:52 am","Licensing Monthly","Ransom Seed Laboratory","0.00","Shipping","E-Mail","Avatax","Ransom","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","59.00","0.00","False","Due Upon Receipt","False","","","",""
"32199","Closed","31766","","RCS Management LLC","Licensing Monthly ","34.80","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","34.80","12/02/2025 4:53 am","Licensing Monthly","RCS Management LLC","0.00","Main","E-Mail","Avatax","RCS Management LLC","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","34.80","0.00","False","Due Upon Receipt","False","","","",""
"31990","Closed","31575","","Realworld Asset Group","Monthly Managed Services","615.50","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","615.50","12/04/2025 8:55 am","Managed Services","Realworld Asset Group","0.00","www.realworldassetgroup.com","E-Mail","Avatax","RWA Group","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","615.50","0.00","False","Due Upon Receipt","False","false","","","false"
"32103","Closed","31670","","Realworld Asset Group","Licensing Monthly ","1066.00","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","360.00","706.00","03/03/2026 8:25 am","Licensing Monthly","Realworld Asset Group","0.00","www.realworldassetgroup.com","E-Mail","Avatax","RWA Group","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","1063.10","2.90","False","Due Upon Receipt","False","false","","","false"
"32203","Closed","31770","","RL Technology Solutions, Inc.","Licensing Monthly ","30.50","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","30.50","12/02/2025 4:53 am","Licensing Monthly","RL Technology Solutions, Inc.","0.00","Main","E-Mail","Avatax","RL Technology Solutions Inc","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","30.50","0.00","False","Due Upon Receipt","False","","","",""
"32128","Closed","31695","","Safe-T Security","Licensing Monthly","274.88","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","274.88","12/02/2025 4:47 am","Licensing Monthly","Fire Sprinkler Systems","0.00","Main","E-Mail","Avatax","Safe-T Security","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","267.45","7.43","False","Due Upon Receipt","False","","","",""
"32163","Closed","31730","","SafetyMed LLC","Licensing Monthly","95.94","12/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","95.94","12/02/2025 4:53 am","Licensing Monthly","SafetyMed LLC","0.00","Main","E-Mail","Avatax","Safetymed","12/01/2025 12:00 am","Monthly Billing for December","0.00","0.00","90.00","5.94","False","Due Upon Receipt","False","","","",""
